,County Code,CO 2nd Max 1-hr,CO 2nd Max 8-hr,NO2 98th Percentile 1-hr,NO2 Mean 1-hr,Ozone 2nd Max 1-hr,Ozone 4th Max 8-hr,SO2 99th Percentile 1-hr,SO2 2nd Max 24-hr,SO2 Mean 1-hr,PM2.5 98th Percentile 24-hr,PM2.5 Weighted Mean 24-hr,PM10 2nd Max 24-hr,Lead Max 3-Mo Avg
778,46071,,,-95.8,-98.49056603773585,-46.666666666666664,-19.71428571428573,-92.53333333333333,-97.57142857142857,-96.0,-66.28571428571428,-63.33333333333333,-72.8,
779,46093,,,,,-43.33333333333332,-18.857142857142872,,,,,,-75.86666666666666,
780,46099,-96.28571428571429,-92.22222222222223,-61.0,-88.67924528301887,-39.99999999999999,-10.285714285714299,-89.0,-96.96428571428571,-99.33333333333333,-20.571428571428573,-21.166666666666657,-63.5,
781,46103,,,,-84.90566037735849,,,-89.33333333333333,-99.28571428571429,-100.0,-46.857142857142854,-40.833333333333336,-24.533333333333328,
782,47001,,,,,-25.0,4.2857142857142705,,,,,,,
783,47009,-98.11428571428571,-94.44444444444444,-92.0,-98.11320754716981,-23.33333333333333,14.28571428571428,48.66666666666666,-72.67857142857143,-80.0,11.428571428571432,26.66666666666666,,
784,47011,,,-69.0,-85.84905660377359,,,27.0,-78.03571428571429,-80.83333333333333,,,-75.73333333333333,
785,47025,,,,,-35.0,-3.7142857142857255,,,,,,,
786,47037,-92.51428571428572,-79.55555555555556,-52.800000000000004,-73.58490566037736,-28.333333333333332,0.8571428571428452,-78.4,-95.0,-92.66666666666666,14.28571428571428,24.16666666666667,-72.8,
787,47041,,,,,-36.66666666666667,-2.0000000000000018,,,,,,,
788,47045,,,,,,,,,,-17.14285714285714,0.8333333333333304,,
789,47065,,,,,-19.999999999999996,11.142857142857142,,,,-21.142857142857142,5.499999999999994,-76.66666666666666,
790,47073,,,,,,,181.33333333333334,-75.0,-86.66666666666667,,,,
791,47089,,,,,-19.999999999999996,8.571428571428562,,,,,,,
792,47093,,,,,-14.583333333333348,14.28571428571428,,,,0.0,29.166666666666675,-68.8,-48.88888888888888
793,47099,,,,,-29.166666666666675,5.714285714285716,,,,14.28571428571428,5.000000000000004,,
794,47105,,,,,-23.33333333333333,9.42857142857143,,,,2.857142857142847,34.16666666666668,,
795,47107,,,-58.60000000000001,-82.64150943396227,,,24.666666666666657,-81.42857142857143,-85.83333333333334,2.857142857142847,29.166666666666675,-67.86666666666666,
796,47113,,,,,,,,,,8.571428571428562,9.999999999999986,-80.0,
797,47119,,,,,,,,,,-11.428571428571432,11.66666666666667,,
798,47121,,,,,-28.33333333333332,6.285714285714272,,,,,,,
799,47125,,,,,,,-29.066666666666663,-91.57142857142857,-89.33333333333333,0.0,10.83333333333334,-74.4,
800,47141,,,,-96.22641509433963,-25.0,8.571428571428562,,,,,,,
801,47145,,,,,,,,,,-18.095238095238088,15.555555555555568,-68.39999999999999,
802,47149,,,,,-31.666666666666664,3.714285714285692,,,,,,,
803,47155,,,,,-24.99999999999999,12.285714285714278,-81.86666666666666,-96.85714285714285,-96.66666666666667,,,,
804,47157,-92.45714285714286,-78.88888888888889,,,-18.333333333333325,11.99999999999999,-66.4,-92.42857142857143,-88.0,0.0,12.5,-70.8,
805,47163,-94.57142857142857,-88.44444444444444,-55.00000000000001,-81.13207547169812,-19.999999999999996,7.714285714285696,142.66666666666669,-75.28571428571429,-78.66666666666666,-2.857142857142858,21.666666666666657,,-44.44444444444444
806,47165,,,,,-18.333333333333325,11.714285714285722,-46.666666666666664,-91.42857142857143,-93.33333333333333,5.714285714285716,14.16666666666666,,
807,47173,,,,,,,,,,,,-39.46666666666667,
808,47187,,,,,-28.33333333333332,3.7142857142857144,,,,,,,
809,47189,,,,,-26.66666666666666,7.14285714285714,,,,,,,
810,48029,-91.0,-79.72222222222223,-56.8,-81.50943396226415,-23.33333333333333,9.714285714285719,-54.666666666666664,-96.07142857142857,-96.66666666666667,-37.142857142857146,-22.70833333333333,-54.266666666666666,
811,48037,,,,,,,,,,-32.14285714285714,-6.666666666666654,,
812,48039,,,-66.39999999999999,-88.67924528301887,-5.000000000000004,23.14285714285711,,,,,,,
813,48043,,,,,-38.33333333333333,-2.285714285714291,,,,,,,
814,48061,-95.14285714285714,-90.22222222222223,,,-38.33333333333332,-8.285714285714285,,,,-23.809523809523803,-4.999999999999993,-48.66666666666667,-95.55555555555556
815,48085,,,,,-16.666666666666664,15.142857142857146,,,,,,,175.55555555555554
816,48113,-93.94285714285714,-83.55555555555556,-44.8,-74.33962264150944,-11.666666666666659,17.428571428571438,-88.44444444444444,-97.61904761904762,-97.77777777777777,-32.57142857142856,-7.500000000000007,-65.83333333333333,
817,48121,,,-64.60000000000001,-86.79245283018868,-11.666666666666659,22.285714285714285,,,,,,,
818,48135,,,,,,,,,,-50.476190476190474,-32.50000000000001,,
819,48139,,,-56.8,-84.90566037735849,-21.666666666666668,6.285714285714272,-46.666666666666664,-93.57142857142857,-96.0,-36.0,-12.99999999999999,,
820,48141,-82.28571428571428,-60.88888888888888,-35.199999999999996,-67.9245283018868,-14.999999999999991,6.285714285714272,-85.33333333333333,-97.28571428571429,-96.66666666666667,12.00000000000001,17.833333333333346,32.400000000000006,-75.55555555555556
821,48167,,,-65.99999999999999,-92.45283018867924,-11.666666666666659,8.571428571428585,-49.33333333333333,-88.71428571428571,-92.0,,,-67.11111111111111,
822,48183,,,-65.8,-87.9245283018868,-16.666666666666664,9.999999999999986,-6.399999999999995,-92.71428571428572,-96.66666666666667,,,,
823,48201,-88.17142857142856,-70.22222222222223,-38.6,-71.32075471698114,10.000000000000009,23.99999999999998,-32.266666666666666,-90.42857142857143,-93.33333333333333,-21.142857142857142,9.166666666666657,-30.000000000000004,-93.33333333333333
824,48203,,,-78.0,-92.83018867924528,-30.000000000000004,1.4285714285714235,,,,-40.57142857142857,-10.999999999999998,-79.2,
825,48209,,,,,-33.333333333333314,-2.857142857142858,,,,,,,
826,48215,,,,,-38.33333333333332,-10.000000000000009,,,,-37.142857142857146,-9.166666666666668,-59.73333333333333,
827,48221,,,,,-21.666666666666668,9.714285714285719,,,,,,,
828,48231,,,-69.19999999999999,-90.9433962264151,-35.0,-2.857142857142858,,,,,,,
829,48245,-96.91428571428573,-93.33333333333333,-62.0,-84.52830188679246,-9.999999999999986,13.714285714285701,8.266666666666666,-83.57142857142857,-92.0,-34.285714285714285,-7.916666666666661,,
830,48251,,,,,-18.333333333333325,16.28571428571428,,,,,,,
831,48257,,,-69.6,-92.45283018867924,-29.999999999999993,-0.28571428571428914,-81.60000000000001,-97.57142857142857,-96.66666666666667,,,,-33.33333333333333
832,48309,-97.65714285714286,-95.33333333333334,-70.25,-94.33962264150944,-29.999999999999993,3.142857142857136,-92.33333333333333,-98.39285714285715,-100.0,,,,
833,48339,,,-65.5,-90.18867924528303,-21.666666666666668,5.999999999999983,,,,,,,
834,48355,,,,,-28.33333333333332,3.7142857142857144,-61.6,-93.85714285714286,-97.33333333333334,-29.52380952380952,-16.11111111111111,-57.49999999999999,
835,48361,,,-66.5,-89.43396226415095,-18.333333333333325,5.428571428571427,,,,-40.0,-18.333333333333325,,
836,48367,,,-74.0,-94.33962264150944,-16.666666666666664,15.142857142857146,,,,,,,
837,48375,,,,,,,,,,-58.09523809523809,-49.722222222222214,,-93.33333333333333
838,48381,,,,,-41.666666666666664,-9.285714285714297,,,,,,,
839,48397,,,,,-19.999999999999996,7.999999999999985,,,,,,,
840,48423,,,-77.4,-92.45283018867924,-24.99999999999999,6.8571428571428505,,,,,,,
841,48439,-95.14285714285714,-87.77777777777777,-44.60000000000001,-78.11320754716982,-6.666666666666677,27.714285714285715,,,,-32.57142857142856,-10.499999999999998,-72.93333333333334,
842,48453,-97.77142857142857,-94.88888888888889,-77.4,-94.33962264150944,-26.66666666666667,7.14285714285714,,,,-37.142857142857146,-16.000000000000004,-75.33333333333333,
843,48469,,,,,-35.0,-3.1428571428571583,,,,,,,
844,48479,-89.78571428571429,-78.33333333333333,,,-41.666666666666664,-17.857142857142872,,,,,,-24.66666666666667,
845,49003,,,,,-26.66666666666666,1.1428571428571344,,,,13.142857142857146,-31.166666666666654,,
846,49005,,,-53.0,-76.60377358490567,-35.0,-6.285714285714283,,,,24.0,-18.166666666666664,-57.06666666666666,
847,49011,,,-40.6,-69.05660377358491,-21.666666666666668,6.571428571428561,-79.73333333333333,-96.42857142857143,-96.66666666666667,10.285714285714299,-17.833333333333336,-59.06666666666667,
848,49035,-87.31428571428572,-74.44444444444444,-38.0,-61.79245283018868,-14.999999999999991,8.857142857142852,-45.60000000000001,-93.85714285714286,-89.33333333333333,32.57142857142856,-10.999999999999998,17.200000000000017,-66.66666666666666
849,49037,,,,,-35.0,-1.4285714285714346,,,,,,,
850,49045,,,,,-26.66666666666667,3.1428571428571583,,,,-29.714285714285715,-43.50000000000001,,
851,49047,,,-67.0,-90.56603773584906,-16.666666666666664,21.714285714285708,,,,,,,
852,49049,-90.11428571428571,-76.22222222222223,-43.2,-66.03773584905662,-21.666666666666668,1.9999999999999796,,,,29.14285714285716,-17.833333333333336,-16.133333333333333,
853,49053,,,,,-33.33333333333333,1.4285714285714013,,,,-70.0,-64.16666666666666,,
854,49057,-62.171428571428564,-58.22222222222222,-38.0,-61.13207547169811,-21.666666666666668,6.8571428571428505,,,,18.285714285714285,-16.33333333333332,-19.199999999999996,
855,50003,,,,,-31.666666666666664,-2.571428571428569,,,,-37.857142857142854,-39.583333333333336,,
856,50007,-94.74285714285713,-86.44444444444444,-59.00000000000001,-81.60377358490565,-38.33333333333332,-5.714285714285716,,,,-33.57142857142858,-35.41666666666667,-80.16666666666666,
857,50021,-92.4,-82.44444444444444,-58.25,-83.39622641509435,,,-58.666666666666664,-88.85714285714286,-88.66666666666667,-15.000000000000002,-15.416666666666668,-79.83333333333333,
858,51013,-94.74285714285713,-84.44444444444444,-49.8,-74.71698113207547,-14.999999999999991,17.99999999999995,,,,-24.28571428571429,0.0,,
859,51033,,,,,-25.0,5.714285714285694,,,,,,,
860,51035,,,,,,,,,,,,-80.33333333333333,
861,51036,,,-42.39999999999999,-89.05660377358491,-16.666666666666664,12.285714285714278,-25.06666666666666,-92.0,-90.66666666666667,-34.285714285714285,-18.000000000000004,,
862,51041,,,,,-19.999999999999996,6.8571428571428505,,,,-33.14285714285715,-11.66666666666667,,
863,51047,,,,,,,,,,,,-79.86666666666666,
